Date,Time,Latitude,Longitude,Altitude,Residual Error,Clock Error,Cumulative Clock Error,# Sats Used,# Sats Provided,
12/01/2007,13:39:16:416,-52.653492,-40.120755,20,5.091708,0.52,-0.02,5,5,(rownum 977)
12/01/2007,13:55:41:376,-52.644706,-40.136279,20,22.098295,0.15,0.13,8,8,(rownum 979)
12/01/2007,14:10:07:968,-52.637267,-40.144259,20,16.322923,-0.29,-0.16,6,6,(rownum 980)
12/01/2007,14:27:42:48,-52.634264,-40.143728,20,15.490622,0.78,0.62,8,8,(rownum 983)
12/01/2007,14:43:03:72,-52.633336,-40.1426,20,6.232093,-0.38,0.62,5,5,(rownum 985)
12/01/2007,15:16:56:64,-52.62187,-40.149077,20,7.891899,0.34,0.62,5,5,(rownum 990)
12/01/2007,15:31:13:152,-52.623418,-40.152405,20,5.455923,-0.69,-0.07,6,6,(rownum 991)
12/01/2007,15:48:37:728,-52.624666,-40.157908,20,20.536608,-0.37,-0.44,8,8,(rownum 994)
12/01/2007,16:06:19:584,-52.62557,-40.161002,20,8.46909,1,0.56,6,6,(rownum 996)
12/01/2007,16:37:31:872,-52.624177,-40.164477,20,7.239373,-1.25,-0.69,7,7,(rownum 998)
12/01/2007,16:52:26:112,-52.616153,-40.166767,20,0.923535,0.95,-0.69,4,4,(rownum 999)
12/01/2007,17:07:08:256,-52.605965,-40.164426,20,15.172015,0.81,0.12,6,6,(rownum 1000)
12/01/2007,17:22:06:816,-52.59584,-40.164788,20,17.500432,-0.64,0.12,5,6,(rownum 1001)
12/01/2007,17:39:07:200,-52.591719,-40.160072,20,9.942283,-0.07,0.05,6,6,(rownum 1004)
12/01/2007,18:13:35:616,-52.588054,-40.148281,20,2.232676,-0.17,-0.12,6,6,(rownum 1010)
12/01/2007,18:29:07:872,-52.583199,-40.140764,20,25.890735,-0.41,-0.53,6,6,(rownum 1012)
12/01/2007,18:45:06:48,-52.57653,-40.135749,20,1.17516,1.15,-0.53,5,5,(rownum 1014)
12/01/2007,19:00:01:152,-52.5705,-40.132598,20,0.787765,1.19,-0.53,4,4,(rownum 1015)
12/01/2007,19:17:26:592,-52.560894,-40.125535,20,25.709887,1.07,0.54,7,8,(rownum 1018)
12/01/2007,20:11:03:264,-52.531439,-40.111538,20,0.449096,-0.63,0.54,4,4,(rownum 1030)
12/01/2007,20:26:34:656,-52.520734,-40.109877,20,0.420764,-0.91,0.54,4,4,(rownum 1031)
12/01/2007,20:41:09:24,-52.51665,-40.112115,20,0.581887,0.14,0.54,4,4,(rownum 1032)
12/01/2007,21:14:24:864,-52.492845,-40.123372,20,0.661558,-0.84,0.54,4,4,(rownum 1037)
12/01/2007,21:29:13:56,-52.481728,-40.125055,20,11.816821,-0.36,0.18,6,6,(rownum 1038)
12/01/2007,21:44:32:352,-52.468332,-40.131617,20,4.082018,0.42,0.6,6,6,(rownum 1039)
12/01/2007,21:59:10:176,-52.457237,-40.13757,20,9.162002,0.25,0.6,5,5,(rownum 1040)
12/01/2007,22:17:10:176,-52.4477,-40.137018,20,3.550489,0.23,0.6,5,5,(rownum 1044)
12/01/2007,23:25:54:912,-52.397537,-40.174896,20,15.744308,-0.76,-0.16,7,7,(rownum 1054)
12/01/2007,23:42:19:872,-52.386584,-40.181025,20,3.299501,-0.07,-0.16,5,5,(rownum 1057)
13/01/2007,00:00:12:960,-52.371643,-40.173431,20,15.047186,0.19,0.03,8,8,(rownum 1061)
13/01/2007,00:15:57:312,-52.368492,-40.174497,20,9.857056,0.04,0.07,6,6,(rownum 1062)
13/01/2007,00:52:57:792,-52.366396,-40.179375,20,10.963232,-0.41,-0.34,7,7,(rownum 1067)
13/01/2007,01:26:29:184,-52.359876,-40.18193,20,3.378531,0.42,-0.34,5,5,(rownum 1073)
13/01/2007,01:41:43:296,-52.360747,-40.185948,20,24.226942,0.98,0.64,8,8,(rownum 1074)
13/01/2007,01:58:03:72,-52.361427,-40.189069,20,19.86131,0.04,0.68,8,8,(rownum 1075)
13/01/2007,02:18:17:856,-52.362251,-40.193642,20,15.775954,-0.85,-0.17,8,8,(rownum 1079)
13/01/2007,02:34:22:80,-52.36299,-40.194437,20,24.779445,0.91,0.74,8,8,(rownum 1081)
13/01/2007,03:15:19:296,-52.364448,-40.197971,20,14.024533,-0.23,0.51,6,6,(rownum 1088)
13/01/2007,03:30:55:872,-52.366327,-40.201516,20,13.797365,-0.91,-0.4,8,8,(rownum 1089)
13/01/2007,03:45:39:744,-52.450361,-40.231934,20,2.571473,4.41,-0.4,4,4,(rownum 1090)
13/01/2007,04:05:17:376,-52.369501,-40.205759,20,14.855775,0.97,0.57,7,7,(rownum 1094)
13/01/2007,04:21:00:864,-52.371826,-40.208021,20,13.357265,-1.2,-0.63,8,8,(rownum 1095)
13/01/2007,04:59:18:240,-52.374809,-40.210042,20,29.543506,1,0.37,7,7,(rownum 1100)
13/01/2007,05:15:27:648,-52.3768,-40.209849,20,16.700548,-0.01,0.36,6,6,(rownum 1101)
13/01/2007,05:30:13:248,-52.378463,-40.211886,20,26.233747,0.25,0.61,8,8,(rownum 1102)
13/01/2007,06:03:05:760,-52.379852,-40.208112,20,6.822297,-0.25,0.36,8,8,(rownum 1107)
13/01/2007,06:18:12:96,-52.379648,-40.203973,20,15.095188,-0.03,0.33,7,7,(rownum 1108)
13/01/2007,06:33:19:296,-52.381657,-40.203634,20,22.864763,-0.08,0.25,6,6,(rownum 1109)
13/01/2007,06:49:44:256,-52.384219,-40.202286,20,18.468664,-0.02,0.23,7,7,(rownum 1111)
13/01/2007,07:42:10:80,-52.384641,-40.188678,20,28.423883,0.95,1.18,8,8,(rownum 1121)
13/01/2007,08:16:05:664,-52.385738,-40.183637,20,17.699882,-1.06,0.12,6,6,(rownum 1126)
13/01/2007,08:31:05:952,-52.385452,-40.182417,20,8.572134,-0.74,0.12,5,5,(rownum 1127)
13/01/2007,08:49:17:184,-52.384824,-40.182977,20,8.778741,0.87,0.99,6,6,(rownum 1131)
13/01/2007,09:43:14:592,-52.38864,-40.175304,20,0.088594,-0.53,0.99,4,4,(rownum 1140)
13/01/2007,11:14:28:896,-52.387145,-40.164498,20,21.331479,-1.29,0.99,5,5,(rownum 1158)
13/01/2007,11:29:09:312,-52.386489,-40.171293,20,5.70735,-0.43,0.56,6,6,(rownum 1159)
13/01/2007,11:50:06:432,-52.38579,-40.171965,20,12.062539,0.03,0.59,8,8,(rownum 1163)
13/01/2007,12:07:28:416,-52.384414,-40.172921,20,9.846478,-0.15,0.59,5,5,(rownum 1165)
13/01/2007,12:22:16:608,-52.382936,-40.179825,20,13.646076,-0.76,-0.17,8,8,(rownum 1166)
13/01/2007,12:40:33:24,-52.384055,-40.186957,20,19.595084,1.29,1.12,8,8,(rownum 1170)
13/01/2007,12:58:03:648,-52.382714,-40.195765,20,21.583706,-1.09,0.03,6,6,(rownum 1173)
13/01/2007,13:14:04:416,-52.38028,-40.202272,20,29.086368,0.59,0.62,6,6,(rownum 1175)
13/01/2007,13:29:15:936,-52.377469,-40.204165,20,25.497874,-0.39,0.23,8,8,(rownum 1176)
13/01/2007,13:47:02:976,-52.370692,-40.221474,20,0.935853,-1.56,0.23,5,5,(rownum 1180)
13/01/2007,14:02:07:584,-52.373156,-40.213086,20,0.633267,0.35,0.23,4,4,(rownum 1181)
13/01/2007,14:17:43:296,-52.371454,-40.21723,20,15.654726,0.3,0.53,6,6,(rownum 1182)
13/01/2007,15:22:20:64,-52.37344,-40.234542,20,20.809397,0.39,0.92,7,7,(rownum 1185)
13/01/2007,16:13:01:344,-52.392997,-40.227962,20,26.130369,-0.05,0.87,8,8,(rownum 1194)
13/01/2007,16:28:04:224,-52.40165,-40.220544,20,14.202285,-0.02,0.85,7,7,(rownum 1195)
13/01/2007,16:43:08:832,-52.410632,-40.211922,20,4.878536,-1.23,0.85,5,5,(rownum 1196)
13/01/2007,17:00:02:304,-52.416604,-40.197944,20,19.471595,-0.56,0.29,7,7,(rownum 1199)
13/01/2007,17:17:27:744,-52.422513,-40.183163,20,4.824849,-0.37,-0.08,6,7,(rownum 1201)
13/01/2007,17:32:17:664,-52.41966,-40.181405,20,0.536753,0.83,-0.08,4,5,(rownum 1202)
13/01/2007,17:47:30:912,-52.419141,-40.185158,20,15.970061,0.41,0.33,6,6,(rownum 1203)
13/01/2007,18:02:21:696,-52.415068,-40.187815,20,26.954235,0.34,0.67,7,7,(rownum 1204)
13/01/2007,18:25:37:56,-52.416897,-40.188709,20,19.526619,0.15,0.67,5,5,(rownum 1207)
13/01/2007,18:41:41:280,-52.420411,-40.18781,20,18.625105,0.31,0.98,6,6,(rownum 1208)
13/01/2007,18:58:03:648,-52.421786,-40.185855,20,27.973757,-0.43,0.55,6,6,(rownum 1211)
13/01/2007,19:13:22:80,-52.423639,-40.181948,20,17.518473,0.38,0.93,6,6,(rownum 1212)
13/01/2007,19:28:56:928,-52.42522,-40.181677,20,20.840489,-1.24,-0.31,7,7,(rownum 1213)
13/01/2007,19:45:36:576,-52.42776,-40.179667,20,23.324914,0.97,0.66,7,7,(rownum 1215)
13/01/2007,20:06:06:48,-52.42985,-40.179465,20,12.416366,0.41,1.07,6,6,(rownum 1219)
13/01/2007,20:21:03:744,-52.431417,-40.179506,20,13.390592,-0.67,1.07,5,5,(rownum 1220)
13/01/2007,20:39:20:160,-52.43056,-40.174927,20,15.406572,-0.45,0.62,8,8,(rownum 1224)
13/01/2007,21:15:17:568,-52.426708,-40.163926,20,6.977618,-0.57,0.62,5,5,(rownum 1226)
13/01/2007,21:32:00:672,-52.427671,-40.162564,20,3.182592,-0.01,0.62,5,5,(rownum 1229)
13/01/2007,22:05:24:288,-52.434647,-40.17202,20,19.045287,-0.06,0.56,6,6,(rownum 1234)
13/01/2007,22:22:20:352,-52.438237,-40.169351,20,3.442618,0.43,0.99,6,6,(rownum 1237)
13/01/2007,22:54:06:336,-52.43791,-40.166655,20,13.897522,0.13,0.99,5,5,(rownum 1239)
13/01/2007,23:09:04:896,-52.437152,-40.16865,20,9.202949,-1.16,-0.17,6,6,(rownum 1240)
13/01/2007,23:25:16:896,-52.438307,-40.16711,20,1.999348,0.34,-0.17,5,5,(rownum 1241)
13/01/2007,23:43:26:400,-52.438749,-40.166725,20,9.986365,0.54,0.37,6,8,(rownum 1244)
13/01/2007,23:59:22:848,-52.439239,-40.166333,20,6.568912,-0.45,-0.08,7,7,(rownum 1245)
14/01/2007,00:35:34:80,-52.4389,-40.163408,20,14.544935,1.4,1.32,6,6,(rownum 1250)
14/01/2007,00:58:15:744,-52.438206,-40.163934,20,27.5317,-1.23,0.09,8,8,(rownum 1254)
14/01/2007,01:51:10:944,-52.394411,-40.179321,20,27.54355,0.02,0.11,7,7,(rownum 1265)
14/01/2007,02:09:08:352,-52.377958,-40.187142,20,15.609129,1.02,1.13,6,6,(rownum 1269)
14/01/2007,03:00:25:56,-52.366537,-40.244673,20,7.544803,0.11,1.13,5,5,(rownum 1278)
14/01/2007,03:18:19:872,-52.366358,-40.242765,20,16.218374,-0.91,0.22,8,8,(rownum 1280)
14/01/2007,03:35:47:904,-52.367484,-40.243735,20,27.20651,0.08,0.3,8,8,(rownum 1281)
14/01/2007,04:05:13:56,-52.367111,-40.242697,20,7.72669,0.43,0.3,5,6,(rownum 1283)
14/01/2007,04:21:07:776,-52.367305,-40.237927,20,6.661993,0.61,0.91,6,6,(rownum 1284)
14/01/2007,04:37:38:784,-52.369948,-40.243672,20,13.411048,-0.68,0.23,8,8,(rownum 1285)
14/01/2007,04:53:41:280,-52.370994,-40.24251,20,21.844577,0.29,0.52,7,8,(rownum 1286)
14/01/2007,05:08:47:616,-52.37242,-40.244647,20,14.185721,-0.28,0.24,8,8,(rownum 1287)
14/01/2007,05:23:33:216,-52.373666,-40.243206,20,20.361865,0.7,0.94,8,8,(rownum 1288)
14/01/2007,05:40:31:8,-52.374146,-40.245092,20,15.656851,0.07,1.01,7,7,(rownum 1290)
14/01/2007,05:55:01:920,-52.375084,-40.244569,20,20.548553,-1.31,-0.3,7,7,(rownum 1291)
14/01/2007,06:10:12:576,-52.377972,-40.247919,20,11.802794,0.46,0.16,8,8,(rownum 1292)
14/01/2007,06:25:09:408,-52.380174,-40.250603,20,14.370588,0.29,0.45,7,7,(rownum 1293)
14/01/2007,06:42:31:392,-52.38281,-40.253575,20,21.509997,0.64,1.09,6,6,(rownum 1296)
14/01/2007,06:59:11:904,-52.385045,-40.255023,20,13.17603,-0.48,0.61,8,8,(rownum 1298)
14/01/2007,07:17:02:400,-52.38712,-40.257777,20,13.86185,-0.2,0.41,6,6,(rownum 1302)
14/01/2007,07:32:07:8,-52.389253,-40.261122,20,0.106934,0.67,0.41,4,4,(rownum 1303)
14/01/2007,07:48:06:48,-52.392571,-40.261367,20,13.625393,0.44,0.85,7,8,(rownum 1305)
14/01/2007,08:04:06:816,-52.395141,-40.262699,20,4.288519,-0.45,0.85,5,5,(rownum 1307)
14/01/2007,08:22:07:680,-52.397928,-40.258946,20,11.278829,-0.27,0.58,6,6,(rownum 1310)
14/01/2007,08:58:37:56,-52.405054,-40.251042,20,7.801972,0.22,0.8,7,7,(rownum 1317)
14/01/2007,09:33:21:24,-52.412077,-40.248382,20,0.808864,0.31,0.8,4,4,(rownum 1323)
14/01/2007,09:48:08:352,-52.416253,-40.249985,20,5.865944,0.37,1.17,7,7,(rownum 1324)
14/01/2007,10:04:20:352,-52.418502,-40.25159,20,22.617088,-0.87,0.3,8,8,(rownum 1326)
14/01/2007,10:19:00:768,-52.419433,-40.252791,20,0.241772,-0.03,0.3,4,4,(rownum 1327)
14/01/2007,10:34:00:192,-52.422195,-40.250201,20,0.24297,1.18,0.3,4,4,(rownum 1328)
14/01/2007,10:49:01:344,-52.422508,-40.252603,20,15.233816,0.2,0.5,8,8,(rownum 1329)
14/01/2007,11:05:01:248,-52.423887,-40.253086,20,14.426571,0.08,0.58,7,7,(rownum 1331)
14/01/2007,11:20:04:128,-52.424877,-40.253283,20,11.637943,0.35,0.93,6,6,(rownum 1332)
14/01/2007,11:36:04:32,-52.427347,-40.252983,20,11.11513,-0.14,0.79,7,7,(rownum 1334)
14/01/2007,12:11:01:824,-52.433504,-40.252295,20,2.525758,-0.72,0.07,8,8,(rownum 1340)
14/01/2007,12:26:00:384,-52.436595,-40.251422,20,11.192982,0.79,0.86,7,7,(rownum 1341)
14/01/2007,12:42:01:152,-52.439661,-40.25304,20,19.833873,-0.36,0.5,8,8,(rownum 1343)
14/01/2007,13:35:13:632,-52.432923,-40.254892,20,0.193082,-0.1,0.5,4,4,(rownum 1352)
14/01/2007,13:50:07:872,-52.426785,-40.256902,20,20.366904,-0.31,0.19,6,6,(rownum 1353)
14/01/2007,14:07:18:624,-52.423088,-40.267534,20,23.400877,0.56,0.75,7,7,(rownum 1356)
14/01/2007,14:22:09:408,-52.420511,-40.280958,20,15.418124,-0.06,0.69,8,8,(rownum 1357)
14/01/2007,14:37:58:944,-52.418594,-40.285202,20,23.686281,-0.67,0.02,7,7,(rownum 1358)
14/01/2007,14:53:07:8,-52.419865,-40.300435,20,6.038037,1.42,1.44,6,6,(rownum 1360)
14/01/2007,15:08:04:704,-52.41933,-40.308987,20,15.35937,-1.3,0.14,6,6,(rownum 1361)
14/01/2007,15:24:04:608,-52.412977,-40.324741,20,8.564693,-0.07,0.14,5,5,(rownum 1363)
14/01/2007,15:39:30:816,-52.40801,-40.338036,20,7.549515,0.27,0.41,8,8,(rownum 1364)
14/01/2007,15:55:26:400,-52.413329,-40.350255,20,1.595271,-0.1,0.41,4,4,(rownum 1366)
14/01/2007,16:15:37:728,-52.423828,-40.351288,20,6.837301,-0.21,0.41,5,5,(rownum 1370)
14/01/2007,16:30:35:424,-52.422903,-40.335126,20,18.893207,0,0.41,5,5,(rownum 1371)
14/01/2007,17:04:32:736,-52.437638,-40.31036,20,22.837916,-0.26,0.15,7,8,(rownum 1376)
14/01/2007,17:20:17:88,-52.443443,-40.300391,20,0.311393,0.83,0.15,4,4,(rownum 1378)
14/01/2007,17:36:10:80,-52.450576,-40.295634,20,1.133619,0.82,0.15,5,5,(rownum 1380)
14/01/2007,17:52:16:896,-52.459688,-40.284766,20,27.085518,0.17,0.32,7,7,(rownum 1382)
14/01/2007,18:07:01:632,-52.462486,-40.275528,20,18.816358,0.39,0.71,8,8,(rownum 1383)
14/01/2007,18:25:05:88,-52.462367,-40.276149,20,12.561672,0.35,1.06,7,7,(rownum 1386)
14/01/2007,18:41:48:192,-52.463733,-40.277965,20,16.763074,0.22,1.28,8,8,(rownum 1387)
14/01/2007,18:56:59:712,-52.466028,-40.267925,20,0.150892,-0.39,1.28,4,4,(rownum 1389)
14/01/2007,19:15:10:944,-52.469808,-40.265129,20,0.269523,-1.3,1.28,4,4,(rownum 1393)
14/01/2007,19:30:06:912,-52.473765,-40.252131,20,0.94568,-0.38,1.28,4,4,(rownum 1394)
14/01/2007,19:45:57:312,-52.481204,-40.258046,20,0.233802,-0.01,1.28,4,4,(rownum 1395)
14/01/2007,20:02:13:632,-52.487127,-40.256816,20,21.749025,-1,0.28,6,6,(rownum 1396)
14/01/2007,20:20:37:824,-52.50036,-40.241457,20,12.47445,-0.41,0.28,4,4,(rownum 1399)
14/01/2007,20:37:20:928,-52.502113,-40.245505,20,1.400564,0.14,0.28,4,5,(rownum 1401)
14/01/2007,20:54:04:32,-52.509166,-40.234168,20,3.290383,1.01,1.29,6,6,(rownum 1404)
14/01/2007,21:10:30:720,-52.517176,-40.227871,20,9.375312,-0.96,0.33,6,6,(rownum 1406)
14/01/2007,21:29:14:784,-52.524848,-40.218637,20,6.117442,-0.25,0.33,5,5,(rownum 1410)
14/01/2007,21:45:13:824,-52.531393,-40.211202,20,22.662175,-0.38,0.33,5,5,(rownum 1412)
14/01/2007,22:01:06:816,-52.532688,-40.208821,20,18.449279,-0.3,0.03,7,7,(rownum 1413)
14/01/2007,23:02:28:320,-52.535315,-40.206288,20,24.413575,1.32,1.35,6,6,(rownum 1424)
14/01/2007,23:24:21:600,-52.536254,-40.208538,20,15.060543,-0.89,1.35,5,5,(rownum 1427)
14/01/2007,23:42:31:968,-52.53691,-40.209388,20,6.454661,-0.64,0.71,7,7,(rownum 1429)
14/01/2007,23:59:06:432,-52.538051,-40.209817,20,25.332316,0.54,1.25,8,8,(rownum 1431)
15/01/2007,00:18:35:424,-52.539444,-40.213175,20,21.361823,-0.09,1.16,8,8,(rownum 1434)
15/01/2007,00:38:49:344,-52.541734,-40.211456,20,19.178336,0.08,1.24,6,6,(rownum 1438)
15/01/2007,00:55:03:72,-52.543089,-40.211358,20,12.59809,0.21,1.45,8,8,(rownum 1439)
15/01/2007,01:11:22:848,-52.545377,-40.212859,20,10.032206,-0.79,0.66,6,6,(rownum 1441)
15/01/2007,01:25:59:808,-52.546442,-40.213646,20,12.790516,-0.06,0.6,8,8,(rownum 1442)
15/01/2007,01:41:51:72,-52.548107,-40.211527,20,19.41951,1.03,1.63,8,8,(rownum 1443)
15/01/2007,01:58:15:168,-52.548247,-40.207358,20,15.405001,-0.21,1.42,8,8,(rownum 1445)
15/01/2007,02:16:22:80,-52.548758,-40.209,20,7.70913,-0.42,1,7,7,(rownum 1448)
15/01/2007,02:32:13:344,-52.551102,-40.205484,20,24.965035,0.4,1.4,8,8,(rownum 1449)
15/01/2007,02:47:56:832,-52.551466,-40.204222,20,15.882971,-0.89,0.51,8,8,(rownum 1450)
15/01/2007,03:04:37:344,-52.552334,-40.200882,20,9.856679,0.76,1.27,8,8,(rownum 1451)
15/01/2007,03:40:52:896,-52.552655,-40.197887,20,16.183684,-0.96,0.31,6,6,(rownum 1455)
15/01/2007,03:55:18:624,-52.552607,-40.195375,20,22.631542,0.46,0.77,8,8,(rownum 1456)
15/01/2007,04:11:07:296,-52.553225,-40.195752,20,25.089627,0.1,0.87,7,7,(rownum 1457)
15/01/2007,04:25:59:808,-52.55312,-40.193721,20,15.419067,-0.67,0.2,6,6,(rownum 1458)
15/01/2007,04:42:04:32,-52.553446,-40.192832,20,15.652358,1.42,1.62,8,8,(rownum 1459)
15/01/2007,04:59:24:288,-52.552575,-40.191179,20,17.473614,-0.53,1.09,8,8,(rownum 1461)
15/01/2007,05:14:02:976,-52.55229,-40.189789,20,24.953279,-1.08,0.01,8,8,(rownum 1462)
15/01/2007,05:29:15:360,-52.551853,-40.187973,20,19.889563,1.04,1.05,8,8,(rownum 1463)
15/01/2007,06:00:16:416,-52.552178,-40.18569,20,12.901773,-0.2,0.85,8,8,(rownum 1465)
15/01/2007,06:15:01:152,-52.552941,-40.182919,20,16.016246,0.33,0.85,5,5,(rownum 1466)
15/01/2007,06:31:13:152,-52.559977,-40.178703,20,9.873929,0.1,0.95,6,6,(rownum 1468)
15/01/2007,06:46:29:856,-52.565134,-40.175021,20,7.693546,-0.47,0.95,5,5,(rownum 1469)
15/01/2007,07:01:05:88,-52.569596,-40.172857,20,0.572397,0.13,0.95,4,4,(rownum 1470)
15/01/2007,07:35:21:408,-52.577742,-40.168488,20,13.494694,0.1,0.95,5,5,(rownum 1476)
15/01/2007,07:50:34:656,-52.580717,-40.168581,20,21.430366,-0.39,0.56,6,7,(rownum 1477)
15/01/2007,08:08:28:608,-52.582644,-40.16694,20,15.766378,-0.27,0.29,6,6,(rownum 1481)
15/01/2007,08:43:26:400,-52.586121,-40.163867,20,14.430068,0.87,1.16,7,7,(rownum 1487)
15/01/2007,09:01:05:664,-52.588108,-40.161302,20,4.930772,-0.36,1.16,5,5,(rownum 1491)
15/01/2007,09:16:11:136,-52.592646,-40.159499,20,2.018895,0.54,1.7,7,8,(rownum 1492)
15/01/2007,09:31:02:784,-52.598065,-40.158364,20,12.655857,-1.28,1.7,5,5,(rownum 1493)
15/01/2007,09:47:01:824,-52.603501,-40.158407,20,5.760509,-0.74,1.7,5,5,(rownum 1495)
15/01/2007,10:02:10:752,-52.609429,-40.158155,20,3.798969,-1.38,0.32,6,6,(rownum 1496)
15/01/2007,10:17:15:360,-52.614655,-40.158486,20,0.084751,1.19,0.32,4,4,(rownum 1497)
15/01/2007,10:32:01:824,-52.621775,-40.1606,20,24.324111,0.31,0.32,5,5,(rownum 1498)
15/01/2007,10:48:19:872,-52.629146,-40.161388,20,14.720697,0.33,0.65,6,6,(rownum 1500)
15/01/2007,11:04:06:816,-52.636228,-40.164347,20,0.4397,0.02,0.65,4,4,(rownum 1502)
15/01/2007,11:20:32:640,-52.644205,-40.16692,20,0.225231,-0.14,0.65,4,4,(rownum 1504)
15/01/2007,11:37:00:192,-52.653058,-40.164673,20,28.56661,0.34,0.99,8,8,(rownum 1507)
15/01/2007,11:54:10:944,-52.66357,-40.16375,20,22.068075,-0.52,0.47,7,7,(rownum 1510)
15/01/2007,12:09:17:280,-52.674065,-40.1618,20,20.916375,0.85,1.32,8,8,(rownum 1511)
15/01/2007,12:39:04:32,-52.697212,-40.156088,20,14.825042,0.1,1.42,7,7,(rownum 1513)
15/01/2007,12:54:11:232,-52.710003,-40.154455,20,9.028697,-0.46,1.42,5,5,(rownum 1514)
15/01/2007,13:09:22:752,-52.719656,-40.157613,20,2.875712,-0.77,0.65,6,6,(rownum 1515)
15/01/2007,13:24:04:32,-52.731156,-40.155026,20,5.115936,0.27,0.92,7,7,(rownum 1516)
15/01/2007,13:40:03:936,-52.746464,-40.148699,20,6.642,-0.61,0.92,5,5,(rownum 1518)
15/01/2007,13:55:41:376,-52.760363,-40.151382,20,0.648884,-0.15,0.92,4,4,(rownum 1519)
15/01/2007,14:11:12:768,-52.773433,-40.149145,20,13.676549,-0.32,0.6,6,6,(rownum 1520)
15/01/2007,14:46:05:376,-52.80144,-40.138589,20,17.438662,0.05,0.65,6,6,(rownum 1526)
15/01/2007,15:02:43:296,-52.802367,-40.142117,20,7.323759,0.74,0.65,5,5,(rownum 1527)
15/01/2007,15:18:26:784,-52.816402,-40.138986,20,17.985233,-0.23,0.42,8,8,(rownum 1529)
15/01/2007,15:33:13:248,-52.831195,-40.133196,20,10.445766,0.91,1.33,6,6,(rownum 1530)
15/01/2007,16:04:05:664,-52.861514,-40.125774,20,1.643108,-0.73,1.33,4,4,(rownum 1533)
15/01/2007,16:22:03:72,-52.870176,-40.122551,20,5.497566,-0.31,1.33,5,5,(rownum 1535)
15/01/2007,16:37:58:656,-52.872248,-40.128959,20,0.146939,-1.06,1.33,4,4,(rownum 1536)
15/01/2007,16:55:06:816,-52.875191,-40.07242,20,19.259709,3.3,1.33,4,4,(rownum 1538)
15/01/2007,17:10:02:784,-52.888269,-40.120897,20,0.374965,-0.89,1.33,4,4,(rownum 1539)
15/01/2007,18:43:31:8,-52.92872,-40.115689,20,0.294037,-0.3,1.33,4,5,(rownum 1553)
15/01/2007,19:19:56:928,-52.939716,-40.113296,20,12.390031,-0.91,1.33,4,4,(rownum 1558)
15/01/2007,19:36:28:800,-52.939537,-40.109311,20,1.602842,-0.56,1.33,5,5,(rownum 1560)
15/01/2007,19:52:07:104,-52.94197,-40.108431,20,3.106005,0.27,1.6,6,6,(rownum 1561)
15/01/2007,20:07:28:128,-52.942174,-40.10733,20,11.56407,-0.5,1.1,6,6,(rownum 1562)
15/01/2007,20:22:57:792,-52.942151,-40.107193,20,1.54809,-0.09,1.1,4,4,(rownum 1563)
15/01/2007,20:38:40:416,-52.943342,-40.105738,20,9.91446,0.18,1.28,6,7,(rownum 1564)
15/01/2007,20:55:26:976,-52.942528,-40.103647,20,27.438708,-0.54,1.28,5,6,(rownum 1566)
15/01/2007,21:29:01:824,-52.956847,-40.084045,20,0.564898,-1.06,1.28,4,4,(rownum 1572)
15/01/2007,21:44:07:296,-52.966171,-40.067544,20,2.877035,-0.22,1.28,5,5,(rownum 1573)
15/01/2007,21:59:00:672,-52.974393,-40.051368,20,10.05285,-0.2,1.28,5,5,(rownum 1574)
15/01/2007,22:17:17:88,-52.978063,-40.039393,20,13.902555,0.1,1.28,5,5,(rownum 1576)
15/01/2007,22:35:25:728,-52.974194,-40.036663,20,26.361454,-0.33,0.95,7,7,(rownum 1579)
15/01/2007,22:50:00:96,-52.982763,-40.021707,20,21.370954,0.61,0.95,5,5,(rownum 1580)
15/01/2007,23:05:03:840,-52.992443,-40.003496,20,20.290076,-0.2,0.75,8,8,(rownum 1581)
16/01/2007,00:19:39:360,-53.03451,-39.924891,20,6.478201,0.47,0.75,5,5,(rownum 1594)
16/01/2007,01:08:04:128,-53.048504,-39.892626,20,10.39352,0.75,1.5,7,7,(rownum 1600)
16/01/2007,01:27:52:128,-53.046024,-39.893339,20,16.970809,0.15,1.65,8,8,(rownum 1603)
16/01/2007,01:43:20:928,-53.059718,-39.86828,20,2.93535,-0.73,1.65,4,4,(rownum 1605)
16/01/2007,02:19:34:752,-53.06628,-39.858267,20,24.232351,-1.02,0.63,8,8,(rownum 1611)
16/01/2007,02:35:27:744,-53.069748,-39.849667,20,17.090187,0.05,0.68,8,8,(rownum 1613)
16/01/2007,02:54:04:32,-53.068887,-39.850798,20,7.195606,1.01,0.68,5,5,(rownum 1616)
16/01/2007,03:10:35:904,-53.06606,-39.851512,20,12.914129,-0.1,0.58,8,8,(rownum 1618)
16/01/2007,03:30:49:824,-53.063334,-39.854925,20,22.648552,0.53,1.11,7,7,(rownum 1622)
16/01/2007,03:47:20:832,-53.06796,-39.847767,20,10.50617,-0.33,0.78,8,8,(rownum 1624)
16/01/2007,04:02:55:680,-53.07205,-39.85034,20,5.099901,0.01,0.78,5,5,(rownum 1625)
16/01/2007,04:39:02:592,-53.087408,-39.832019,20,7.472958,0.16,0.78,5,5,(rownum 1632)
16/01/2007,04:54:26:208,-53.085789,-39.836791,20,20.66644,1.08,1.86,7,7,(rownum 1633)
16/01/2007,05:09:02:304,-53.084589,-39.839307,20,13.563522,-0.08,1.78,7,8,(rownum 1634)
